,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0.01,0.01,0.01,1.76,3.28,3.28
Reserves,,3.0,3.72,2.62,10.69,6.74
Borrowings,,0.0,0.0,0.0,0.0,0.0
Other Liabilities,,10.4,7.82,8.51,3.45,16.4
Total Liabilities,,13.41,11.55,12.89,17.42,41.14
Fixed Assets,,3.78,2.93,3.43,2.73,7.96
CWIP,,0.0,0.0,0.0,0.0,0.0
Investments,,2.29,2.29,2.29,2.29,5.14
Other Assets,,7.34,6.33,7.17,12.4,28.04
Total Assets,,13.41,11.55,12.89,17.42,41.14
