,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,,1.05,0.99,0.88,-8.79
Cash from Investing Activity,,-0.8300000000000001,-0.84,-1.17,0.0
Cash from Financing Activity,,0.0,0.0,0.0,9.12
Net Cash Flow,,0.22,0.15,-0.29,0.33
