,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,21.7,26.6,25.66,19.46,26.72,26.6,26.95,24.68,28.76,29.15,25.27,23.64,28.31
Expenses,20.44,25.12,24.76,19.53,25.36,24.99,25.63,22.99,27.11,26.82,23.53,22.52,26.3
Operating Profit,1.26,1.48,0.9,-0.07,1.36,1.61,1.32,1.69,1.65,2.33,1.74,1.12,2.01
OPM %,5.81,5.56,3.51,-0.36,5.09,6.05,4.9,6.85,5.74,7.99,6.89,4.74,7.1
Other Income,0.06,0.02,0.1,0.06,0.07,0.1,0.09,0.23,0.26,0.16,0.05,0.12,0.23
Interest,0.42,0.35,0.44,0.35,0.32,0.3,0.34,0.31,0.34,0.44,0.31,0.26,0.34
Depreciation,0.62,0.64,0.9,0.69,0.7,0.49,0.59,0.4,0.41,0.43,0.4,0.33,0.35
Profit before tax,0.28,0.51,-0.34,-1.05,0.41,0.92,0.48,1.21,1.16,1.62,1.08,0.65,1.55
Tax %,60.71,33.33,-29.41,19.05,41.46,40.22,45.83,28.93,34.48,36.42,22.22,32.31,28.39
Net Profit,0.11,0.34,-0.44,-0.85,0.24,0.55,0.26,0.86,0.76,1.03,0.84,0.44,1.11
EPS in Rs,0.25,0.53,-0.29,-0.93,0.35,0.65,0.31,1.01,0.9,1.21,1.0,0.61,1.25
