,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,21,21,21,21,21,23,23,23,23,23,23,23,23
Reserves,740,809,908,1016,1147,1304,1461,1647,1792,1880,2050,2247,2343
Borrowings,769,825,861,804,746,722,777,840,890,863,906,891,865
Other Liabilities,382,432,460,493,505,523,632,691,659,538,626,669,682
Total Liabilities,1911,2086,2250,2334,2420,2571,2892,3200,3364,3304,3604,3829,3914
Fixed Assets,919,1010,1145,1154,1147,1100,1200,1279,1349,1281,1314,1383,1389
CWIP,135,148,45,43,71,87,94,98,81,40,70,68,69
Investments,0,0,0,0,0,0,0,0,0,0,0,0,2
Other Assets,858,929,1060,1138,1202,1384,1598,1822,1934,1983,2220,2379,2454
Total Assets,1911,2086,2250,2334,2420,2571,2892,3200,3364,3304,3604,3829,3914
