,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,0.0,0,0,0,0,0,0,0,0,0,0
Inventory Days,,,,,,,,,,,
Days Payable,,,,,,,,,,,
Cash Conversion Cycle,0.0,0,0,0,0,0,0,0,0,0,0
Working Capital Days,-544.0,-568,-549,-533,-447,-506,-421,-486,-471,-469,-436
ROCE %,,-1,1,-2,3,2,-1,7,9,1,5
