,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,59.33,59.24,59.1,59.07,56.1,56.09,55.47,55.45
FIIs,11.15,10.5,9.84,8.43,13.95,13.18,14.39,14.03
DIIs,14.98,16.12,18.14,21.35,17.53,19.52,18.45,17.01
Government,0.0,0.0,0.16,0.59,0.55,0.39,0.39,0.0
Public,14.53,14.14,12.76,9.99,11.37,10.32,10.77,13.01
Others,0.0,0.0,0.0,0.58,0.5,0.5,0.51,0.5
No. of Shareholders,165809.0,157447.0,156313.0,151677.0,199012.0,225384.0,257409.0,299083.0
