,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,528,644,1104,951,636
Cash from Investing Activity,-277,-551,-855,-553,-387
Cash from Financing Activity,-266,116,-269,-526,326
Net Cash Flow,-15,210,-21,-128,574
