,2015-12-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,50.76,52.62,54.65,54.69,54.69,54.69,54.69,59.7,59.7
Public,49.24,47.38,45.35,45.31,45.31,45.31,45.31,40.3,40.3
No. of Shareholders,1736.0,1735.0,1733.0,1773.0,1824.0,1853.0,2048.0,2035.0,2053.0
