,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,71.68,71.68,71.68,71.68,71.68,71.68,71.68,71.68,71.68,71.68,71.68,69.09
FIIs,0.0,0.0,0.0,0.0,0.1,0.02,0.0,0.02,0.05,0.04,0.01,0.02
DIIs,0.86,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Public,27.46,27.46,28.32,28.32,28.22,28.3,28.32,28.3,28.27,28.28,28.31,30.88
No. of Shareholders,15284.0,14760.0,15700.0,17564.0,17091.0,20799.0,20042.0,20225.0,20189.0,19907.0,19079.0,16457.0
