,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,8,8,8,8,8,8,8,11,22,22,22,22,22
Reserves,15,15,27,59,70,257,287,331,380,430,485,483,482
Borrowings,11,14,41,17,15,145,84,23,21,27,18,37,3
Other Liabilities,14,20,42,40,47,115,116,101,103,91,111,87,105
Total Liabilities,47,57,118,124,139,525,495,467,526,570,636,628,612
Fixed Assets,5,5,7,18,23,269,299,287,331,320,394,365,350
CWIP,0,0,0,0,4,18,4,15,18,45,0,8,17
Investments,0,0,0,21,33,29,1,10,0,4,8,13,18
Other Assets,43,52,111,85,80,209,190,155,176,201,234,241,227
Total Assets,47,57,118,124,139,525,495,467,526,570,636,628,612
