,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,105.83,112.77,128.5,109.27,140.14,169.15,177.66,108.12,154.62,93.68,145.07,97.5,102.56
Expenses,80.67,77.98,97.75,87.41,114.72,131.0,147.14,96.6,142.26,80.45,126.94,91.32,94.17
Operating Profit,25.16,34.79,30.75,21.86,25.42,38.15,30.52,11.52,12.36,13.23,18.13,6.18,8.39
OPM %,23.77,30.85,23.93,20.01,18.14,22.55,17.18,10.65,7.99,14.12,12.5,6.34,8.18
Other Income,0.98,0.89,1.77,1.67,2.4,2.73,2.25,0.44,2.22,0.79,0.16,3.56,3.55
Interest,0.23,0.22,0.18,0.23,0.25,0.36,0.44,1.09,1.14,0.75,0.71,0.58,0.27
Depreciation,6.26,6.39,7.05,6.34,7.07,7.08,8.08,8.13,8.17,8.21,9.92,7.7,7.71
Profit before tax,19.65,29.07,25.29,16.96,20.5,33.44,24.25,2.74,5.27,5.06,7.66,1.46,3.96
Tax %,17.76,22.88,28.15,24.65,26.63,26.73,24.99,11.68,26.0,26.09,34.73,11.64,28.28
Net Profit,16.16,22.43,18.16,12.77,15.05,24.49,18.19,2.41,3.9,3.73,5.0,1.29,2.83
EPS in Rs,3.7,5.14,4.16,2.93,3.45,5.61,4.17,0.55,0.89,0.85,1.15,0.3,0.65
