,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-7,-52,-4,12,21
Cash from Investing Activity,-5,-2,-7,-8,-14
Cash from Financing Activity,11,56,9,-3,-7
Net Cash Flow,0,1,-1,0,0
