,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0,0,6,6,12,12,12,12,12
Reserves,1,4,22,30,38,46,54,70,114
Borrowings,0,4,3,6,12,14,10,9,8
Other Liabilities,4,8,10,10,10,12,10,39,16
Total Liabilities,5,16,41,52,72,84,86,130,152
Fixed Assets,1,6,10,9,59,56,55,57,66
CWIP,0,0,0,0,0,0,0,0,0
Investments,0,0,0,0,0,0,0,0,0
Other Assets,4,11,32,43,13,27,31,73,85
Total Assets,5,16,41,52,72,84,86,130,152
