,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,8.61,13.99,26.03,9.29,10.06,12.25,10.0,11.03,15.88,21.58,34.32,33.92,37.66
Expenses,7.26,10.2,20.77,7.57,7.16,9.13,7.37,8.33,12.32,17.24,27.87,30.0,31.06
Operating Profit,1.35,3.79,5.26,1.72,2.9,3.12,2.63,2.7,3.56,4.34,6.45,3.92,6.6
OPM %,15.68,27.09,20.21,18.51,28.83,25.47,26.3,24.48,22.42,20.11,18.79,11.56,17.53
Other Income,1.86,0.05,0.08,0.38,0.53,0.08,0.03,0.03,0.58,0.37,-0.03,1.08,0.24
Interest,0.29,0.25,0.6,0.26,0.47,0.21,0.08,0.21,0.2,0.31,0.73,0.5,0.76
Depreciation,0.58,0.92,1.24,0.45,0.68,0.74,0.76,0.66,0.65,0.66,0.64,0.62,0.83
Profit before tax,2.34,2.67,3.5,1.39,2.28,2.25,1.82,1.86,3.29,3.74,5.05,3.88,5.25
Tax %,44.44,11.24,11.43,15.83,41.67,21.33,-0.0,24.19,29.18,14.44,18.81,8.51,2.29
Net Profit,1.3,2.36,3.11,1.17,1.34,1.76,1.83,1.41,2.33,3.2,4.1,3.54,5.13
EPS in Rs,1.09,1.97,2.6,0.98,1.12,1.47,1.53,1.18,1.95,2.67,3.43,2.96,2.83
