,2019-12-01,2020-03-01,2020-09-01,2021-03-01,2021-09-01,2022-03-01,2022-09-01,2023-03-01,2023-09-01
Promoters,72.24,72.24,74.03,73.98,73.98,73.98,73.98,73.98,73.98
Public,27.76,27.76,25.97,26.02,26.02,26.02,26.02,26.02,26.02
No. of Shareholders,268.0,96.0,42.0,42.0,44.0,52.0,50.0,80.0,85.0
