,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,60.98,79.14,87.31,51.23,89.45,85.24,99.42,67.59,72.54,83.17,93.79,74.13,82.53
Expenses,49.72,63.97,73.19,44.82,75.84,72.78,83.47,60.96,65.54,72.78,84.32,66.23,74.83
Operating Profit,11.26,15.17,14.12,6.41,13.61,12.46,15.95,6.63,7.0,10.39,9.47,7.9,7.7
OPM %,18.47,19.17,16.17,12.51,15.22,14.62,16.04,9.81,9.65,12.49,10.1,10.66,9.33
Other Income,1.86,0.94,1.36,0.47,0.92,0.42,-0.48,0.27,0.51,1.59,-0.65,0.39,0.63
Interest,5.26,5.58,5.03,4.38,3.36,0.99,1.25,1.77,2.01,2.38,3.12,3.55,3.43
Depreciation,3.02,3.03,4.6,3.39,3.43,3.44,3.38,3.47,3.62,4.35,4.34,4.46,4.55
Profit before tax,4.84,7.5,5.85,-0.89,7.74,8.45,10.84,1.66,1.88,5.25,1.36,0.28,0.35
Tax %,2.89,5.47,25.3,13.48,27.39,32.07,30.81,34.34,27.13,29.33,17.65,39.29,34.29
Net Profit,4.69,7.1,4.37,-0.76,5.62,5.75,7.5,1.08,1.37,3.72,1.13,0.17,0.23
EPS in Rs,1.4,2.12,1.3,-0.23,1.26,1.29,1.68,0.24,0.31,0.83,0.25,0.04,0.05
