,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,97.0,132,116,128,146,129,114,127
Inventory Days,85.0,206,230,172,540,451,357,433
Days Payable,87.0,181,134,124,357,220,180,253
Cash Conversion Cycle,94.0,158,212,175,329,361,291,307
Working Capital Days,79.0,117,128,129,168,193,180,188
ROCE %,,13,12,9,11,13,12,6
