,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,379.60,608.33,,0.00,,387.81,0.00,38.42,155.51,128.8,86.17,81.67
Inventory Days,,0.00,,0.00,,0.00,,,82.87,146.0,135.91,151.06
Days Payable,,,,,,,,,132.68,135.35,85.48,21.38
Cash Conversion Cycle,379.60,608.33,,0.00,,387.81,0.00,38.42,105.7,139.45,136.61,211.34
Working Capital Days,-14.60,0.00,,0.00,,45.62,-136.88,941.32,117.24,144.39,149.77,207.67
ROCE %,-74.29,5.56,66.67,57.14,-36.36,9.52,42.86,2.67,6.43,7.9,-2.44,2.01
