,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,490,490,490,490,490,490,734,696,696,696,696,696,696
Reserves,24914,30059,32681,33717,31825,31899,31601,30208,27964,25287,25810,26132,25386
Borrowings,432,2698,4693,1889,211,156,110,2598,5080,4951,4830,5454,9040
Other Liabilities,41664,38572,37468,34887,33051,29153,31495,30987,26550,25025,25654,27832,25796
Total Liabilities,67499,71818,75331,70983,65577,61698,63940,64490,60291,55960,56991,60114,60919
Fixed Assets,4519,4667,4729,4230,3969,3601,3073,2970,2817,2491,2398,2476,2481
CWIP,1763,2467,2931,2614,318,168,203,235,314,420,431,354,323
Investments,6,6,6,6,796,757,429,152,162,185,205,235,239
Other Assets,61211,64679,67665,64134,60494,57171,60235,61132,56998,52864,53956,57048,57877
Total Assets,67499,71818,75331,70983,65577,61698,63940,64490,60291,55960,56991,60114,60919
