,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,3696.0,4451.0,7170.0,2901.0,5112.0,5136.0,8062.0,4672.0,5203.0,5263.0,8227.0,5003.0,5125.0
Expenses,4329.0,4632.0,8439.0,3377.0,5142.0,5047.0,6910.0,4842.0,5446.0,5119.0,7241.0,5368.0,5513.0
Operating Profit,-633.0,-180.0,-1268.0,-476.0,-30.0,89.0,1152.0,-170.0,-244.0,144.0,986.0,-364.0,-388.0
OPM %,-17.0,-4.0,-18.0,-16.0,-1.0,2.0,14.0,-4.0,-5.0,3.0,12.0,-7.0,-8.0
Other Income,109.0,99.0,84.0,74.0,96.0,104.0,131.0,84.0,226.0,110.0,125.0,130.0,192.0
Interest,94.0,86.0,79.0,84.0,90.0,86.0,96.0,98.0,123.0,139.0,161.0,168.0,180.0
Depreciation,115.0,113.0,127.0,111.0,43.0,74.0,86.0,67.0,59.0,62.0,73.0,60.0,60.0
Profit before tax,-734.0,-280.0,-1390.0,-597.0,-67.0,33.0,1102.0,-251.0,-199.0,53.0,877.0,-462.0,-436.0
Tax %,25.0,22.0,25.0,25.0,31.0,18.0,17.0,25.0,106.0,20.0,30.0,26.0,45.0
Net Profit,-552.0,-218.0,-1036.0,-448.0,-47.0,27.0,912.0,-188.0,12.0,42.0,611.0,-344.0,-238.0
EPS in Rs,-1.59,-0.62,-2.97,-1.29,-0.13,0.08,2.62,-0.54,0.03,0.12,1.75,-0.99,-0.68
