,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,63.06,63.06,63.17,63.17,63.17,63.17,63.17,63.17
FIIs,15.89,13.04,11.68,9.36,4.47,4.0,8.58,7.23
DIIs,16.43,18.5,18.54,17.81,12.49,12.66,15.5,15.99
Public,4.62,5.4,6.61,9.66,19.87,20.17,12.76,13.62
No. of Shareholders,383371.0,471048.0,492165.0,584236.0,986752.0,1281743.0,1016936.0,1227658.0
