,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,63.17,63.17,63.17,63.17,63.17,63.17,63.17,63.17,63.17,63.17,63.17,63.17
FIIs,4.34,4.47,4.67,4.31,3.86,4.0,4.22,4.81,8.48,8.58,7.77,7.23
DIIs,13.51,12.49,12.39,13.73,13.8,12.66,12.59,14.45,14.71,15.5,16.36,15.99
Public,18.98,19.87,19.76,18.79,19.17,20.17,20.02,17.57,13.63,12.76,12.71,13.62
No. of Shareholders,848946.0,986752.0,1146937.0,1138654.0,1204729.0,1281743.0,1287798.0,1192232.0,1027958.0,1016936.0,1012617.0,1227658.0
