,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,,,1,-2,-5,0,-8,-12,-8
Cash from Investing Activity,,,-3,-2,-3,-1,-1,0,-3
Cash from Financing Activity,,,2,5,7,1,14,7,10
Net Cash Flow,,,0,2,-2,0,5,-5,0
