,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,44.94,48.4,45.04,51.33,46.75,46.87,55.1,43.03,45.97,43.29,50.75,42.67,49.45
Expenses,38.52,42.27,40.73,47.12,47.93,45.2,53.36,44.67,43.2,45.79,48.47,40.15,46.74
Operating Profit,6.42,6.13,4.31,4.21,-1.18,1.67,1.74,-1.64,2.77,-2.5,2.28,2.52,2.71
OPM %,14.29,12.67,9.57,8.2,-2.52,3.56,3.16,-3.81,6.03,-5.78,4.49,5.91,5.48
Other Income,0.16,0.46,0.25,0.13,1.51,0.12,0.45,0.39,0.22,5.65,0.69,0.22,0.24
Interest,0.82,0.72,0.97,0.72,0.82,0.57,1.0,0.69,0.85,0.81,0.95,1.29,1.49
Depreciation,0.85,0.83,0.93,0.96,1.01,1.05,0.77,0.99,1.13,1.1,1.26,1.29,1.32
Profit before tax,4.91,5.04,2.66,2.66,-1.5,0.17,0.42,-2.93,1.01,1.24,0.76,0.16,0.14
Tax %,20.98,19.44,17.67,19.92,10.67,58.82,28.57,5.8,6.93,-21.77,85.53,75.0,78.57
Net Profit,3.88,4.06,2.2,2.13,-1.34,0.06,0.29,-2.75,0.94,1.52,0.11,0.04,0.03
EPS in Rs,4.85,5.08,2.75,2.66,-1.68,0.08,0.36,-3.44,1.18,1.9,0.14,0.05,0.04
