,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,1.77,1.77,1.77,1.77,1.77,1.77,1.77,1.77,1.77,1.77,1.77,1.77,1.77
Reserves,27.63,-23.01,-1.32,-1.43,-1.66,-2.15,-2.44,-2.84,-3.31,-3.95,-4.55,-5.2,-5.55
Borrowings,10.63,24.1,0.0,0.35,0.55,0.85,1.5,1.95,3.0,3.35,3.93,4.6,4.75
Other Liabilities,24.46,19.89,2.94,0.02,0.03,0.24,0.01,0.02,0.01,0.02,0.02,0.03,0.14
Total Liabilities,64.49,22.75,3.39,0.71,0.6900000000000001,0.71,0.84,0.9,1.47,1.19,1.17,1.2,1.11
Fixed Assets,56.36,22.19,2.68,0.58,0.51,0.51,0.51,0.51,0.97,0.91,0.85,0.81,0.8
CWIP,0.2,0.18,0.18,0.0,0.0,0.0,0.0,0.12,0.0,0.04,0.04,0.07,0.09
Investments,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Assets,7.86,0.38,0.53,0.13,0.18,0.2,0.33,0.27,0.5,0.24,0.28,0.32,0.22
Total Assets,64.49,22.75,3.39,0.71,0.6900000000000001,0.71,0.84,0.9,1.47,1.19,1.17,1.2,1.11
