,Company_name,Sector,NSE,BSE,Market Cap,Current Price,High / Low,Stock P/E,Book Value,Dividend Yield,ROCE,ROE,Face Value,Price to Sales,Sales growth,Sales growth 3Years,Sales growth 5Years,Sales growth 7Years,Sales growth 10Years,Profit growth,Profit growth 3Years,Profit growth 5Years,Profit growth 7Years,Profit growth 10Years,EPS,EPS last year,Debt,Debt 3Years back,Debt 5Years back,Debt 7Years back,Debt 10Years back
0,Lead Reclaim and Rubber Products Ltd,Plantation & Plantation Products,LRRPL,,25.0,34.0, 72.4 / 25.0,52.1,14.9,0.0,10.0,12.2,10.0,2.82,-15.0,22.5,,,,66.0,32.1,,,,0.65,1.13,3.88,3.78,,,
