,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,79.0,102,77,79,96,70,101
Inventory Days,,,,,,,
Days Payable,,,,,,,
Cash Conversion Cycle,79.0,102,77,79,96,70,101
Working Capital Days,44.0,55,26,48,62,58,77
ROCE %,,25,17,1,-11,16,17
