,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,1,17,17,25,25,38,38,39
Reserves,16,51,61,32,18,9,18,37
Borrowings,29,0,10,94,20,53,59,56
Other Liabilities,12,19,28,19,104,20,22,18
Total Liabilities,58,88,115,170,168,119,136,150
Fixed Assets,30,42,51,122,108,62,69,69
CWIP,0,0,20,0,0,0,0,0
Investments,0,0,0,0,0,0,0,8
Other Assets,29,45,43,48,60,57,67,74
Total Assets,58,88,115,170,168,119,136,150
