,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,42.39,46.41,46.41,46.41,46.4,46.4,46.4,46.4,46.39,46.39,46.39,46.38
FIIs,15.61,13.78,14.28,13.35,14.57,14.45,13.71,14.13,13.89,15.34,17.72,18.4
DIIs,12.56,11.91,11.47,13.3,13.64,14.38,15.17,14.75,15.21,17.69,17.38,17.37
Government,0.16,0.15,0.15,0.15,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14
Public,29.27,27.75,27.69,26.8,25.24,24.62,24.57,24.58,24.36,20.41,18.38,17.7
No. of Shareholders,1612107.0,2038757.0,2080875.0,2695590.0,3252513.0,3797100.0,4008506.0,3976830.0,3993043.0,3814831.0,3502408.0,3773314.0
