,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,63,66,65,65,65,65,62,59,56,56,53,44,44
Reserves,689,869,899,1071,1566,2090,1977,1816,1862,1940,2085,1704,1791
Borrowings,668,484,490,648,591,308,148,406,281,318,352,443,268
Other Liabilities,436,381,471,469,442,748,785,814,738,648,653,739,731
Total Liabilities,1856,1801,1925,2253,2664,3212,2972,3096,2938,2961,3142,2930,2833
Fixed Assets,865,778,791,773,1422,1492,1476,1493,1455,1346,1269,1068,1037
CWIP,66,131,114,72,145,76,12,3,2,2,2,2,6
Investments,252,222,332,357,362,535,523,506,526,839,1029,1020,866
Other Assets,672,669,688,1051,734,1109,961,1093,955,774,842,839,924
Total Assets,1856,1801,1925,2253,2664,3212,2972,3096,2938,2961,3142,2930,2833
