,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,78.0,73,195,147,83,47,38,101,77,87,34
Inventory Days,,,,,,,,,,,
Days Payable,,,,,,,,,,,
Cash Conversion Cycle,78.0,73,195,147,83,47,38,101,77,87,34
Working Capital Days,-56.0,-67,104,120,40,3,61,39,-0,-105,-301
ROCE %,,12,18,13,14,13,16,15,15,9,9
