,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.82,62.63,79.65,80.42,2.03,14.9,57.53,45.94,1.26,4.63,14.12,5.15,2.39
Expenses,4.28,40.06,69.98,55.74,5.41,14.97,45.57,34.13,5.94,6.04,13.06,8.43,6.35
Operating Profit,-3.46,22.57,9.67,24.68,-3.38,-0.07,11.96,11.81,-4.68,-1.41,1.06,-3.28,-3.96
OPM %,-421.95,36.04,12.14,30.69,-166.5,-0.47,20.79,25.71,-371.43,-30.45,7.51,-63.69,-165.69
Other Income,0.61,0.47,19.8,2.05,0.92,0.88,1.44,0.82,2.52,19.29,1.46,3.46,3.48
Interest,0.26,0.12,0.94,0.28,0.18,0.17,0.43,0.3,0.04,0.05,0.07,0.01,0.01
Depreciation,7.07,7.07,6.09,6.81,6.45,3.36,3.22,3.02,2.91,2.85,3.76,3.39,3.55
Profit before tax,-10.18,15.85,22.44,19.64,-9.09,-2.72,9.75,9.31,-5.11,14.98,-1.31,-3.22,-4.04
Tax %,4.62,13.0,25.71,25.41,23.43,16.18,30.67,26.85,24.85,26.1,21.37,-0.93,-7.43
Net Profit,-9.71,13.79,16.66,14.66,-6.95,-2.28,6.77,6.81,-3.85,11.06,-1.03,-3.24,-4.33
EPS in Rs,-15.26,21.67,26.18,23.03,-10.92,-3.58,10.64,10.7,-6.05,17.39,-1.62,-5.09,-6.77
