,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,1.0,1.0,2.0,3.0,1.0,0.0,3.0,3.0,5.0,8.0,-1,3.0,3.0
Expenses,2.0,1.0,2.0,4.0,2.0,1.0,10.0,4.0,8.0,9.0,-7,5.0,4.0
Operating Profit,-1.0,-0.0,-1.0,-0.0,-1.0,-1.0,-7.0,-1.0,-3.0,-2.0,5,-2.0,-1.0
OPM %,-83.0,-70.0,-36.0,-8.0,-64.0,-159.0,-247.0,-33.0,-65.0,-21.0,,-57.0,-23.0
Other Income,0.0,-0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,-0,0.0,26.0
Interest,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0
Depreciation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,-0.0
Profit before tax,-1.0,-1.0,1.0,0.0,-0.0,-1.0,-2.0,-1.0,-3.0,-1.0,3,-2.0,26.0
Tax %,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,0.0,5.0
Net Profit,-1.0,-1.0,0.0,-0.0,-0.0,-1.0,-2.0,-1.0,-3.0,-1.0,1,-2.0,24.0
EPS in Rs,-1.44,-1.04,0.49,-0.04,-0.3,-0.76,-2.35,-1.09,-4.01,-1.97,1.89,-2.81,32.62
