,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,22,23,25,25,25,25,25,25,25,25,25,27,27
Reserves,246,285,339,354,358,366,362,339,171,112,25,-92,-153
Borrowings,298,413,528,621,651,784,728,726,717,622,624,653,713
Other Liabilities,236,300,275,312,330,311,326,325,247,321,323,305,309
Total Liabilities,802,1021,1168,1312,1364,1487,1440,1415,1159,1080,998,893,896
Fixed Assets,403,444,503,693,698,684,641,607,568,495,432,394,368
CWIP,0,34,100,4,12,0,0,0,0,0,0,0,0
Investments,0,1,1,0,0,0,0,0,0,0,0,0,0
Other Assets,399,542,564,614,653,803,799,809,592,585,565,498,528
Total Assets,802,1021,1168,1312,1364,1487,1440,1415,1159,1080,998,893,896
