,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,32.88,32.88,32.88,32.88,32.88,32.88,32.88,32.88,32.88,34.9,34.9,34.9
FIIs,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.86,0.86,0.86
DIIs,8.01,8.01,8.01,7.12,6.13,6.13,6.13,6.13,6.13,5.67,5.67,5.67
Public,58.18,58.18,58.18,59.07,60.06,60.06,60.06,60.06,60.06,58.57,58.58,58.58
No. of Shareholders,3049.0,3187.0,3417.0,3871.0,4428.0,4760.0,4727.0,4815.0,4679.0,4455.0,4372.0,4540.0
