,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,11,12,12,12,12,12,12,12,14,14,14,15,15
Reserves,4,5,18,35,58,86,86,66,62,70,61,83,96
Borrowings,10,3,0,0,0,0,0,0,5,5,5,3,2
Other Liabilities,2,5,11,13,16,8,8,9,10,9,9,20,17
Total Liabilities,27,25,41,60,86,106,106,87,92,99,89,121,130
Fixed Assets,2,3,8,11,16,26,26,23,28,26,28,37,38
CWIP,1,1,1,1,1,1,1,2,10,12,13,1,0
Investments,0,0,7,15,15,18,29,17,14,9,1,0,0
Other Assets,24,22,25,33,53,60,49,45,40,53,46,83,90
Total Assets,27,25,41,60,86,106,106,87,92,99,89,121,130
