,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,9.15,10.18,7.15,1.71,29.1,6.82,17.85,9.05,14.33,15.26,19.11,10.26,8.97
Expenses,4.54,3.93,6.75,1.51,3.14,5.45,11.29,4.54,7.54,14.17,11.15,9.17,8.32
Operating Profit,4.61,6.25,0.4,0.2,25.96,1.37,6.56,4.51,6.79,1.09,7.96,1.09,0.65
OPM %,50.38,61.39,5.59,11.7,89.21,20.09,36.75,49.83,47.38,7.14,41.65,10.62,7.25
Other Income,0.02,0.07,3.64,0.37,0.08,0.06,1.95,0.1,0.09,0.24,0.92,0.17,0.2
Interest,0.18,0.05,0.07,0.01,0.02,0.01,0.1,0.01,0.01,0.08,0.25,0.25,0.22
Depreciation,0.17,0.17,0.17,0.1,0.2,0.29,0.39,0.33,0.34,0.43,0.56,0.52,0.58
Profit before tax,4.28,6.1,3.8,0.46,25.82,1.13,8.02,4.27,6.53,0.82,8.07,0.49,0.05
Tax %,-0.0,-0.0,51.32,10.87,-0.0,35.4,12.97,1.64,-0.0,1.22,43.0,-0.0,-0.0
Net Profit,4.28,6.1,1.85,0.41,25.82,0.73,6.99,4.2,6.53,0.81,4.61,0.49,0.05
EPS in Rs,4.76,6.78,2.06,0.46,28.69,0.81,7.77,4.67,7.26,0.9,5.12,0.54,0.06
