,2009-03-01,2010-03-01,2011-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,9.0,9.0,9.0,9.04,9.04,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
Reserves,5.14,8.8,19.03,50.27,52.52,66.25,66.6,67.72,75.13,86.47,120.24,136.19,136.72
Borrowings,17.78,18.36,24.52,54.96,45.01,30.39,30.75,32.12,27.3,2.64,15.22,22.32,26.98
Other Liabilities,64.32,73.78,91.84,112.1,121.42,111.3,91.62,79.35,68.18,78.12,75.94,60.39,64.49
Total Liabilities,96.24,109.94,144.39,226.37,227.99,216.94,197.97,188.19,179.61,176.23,220.4,227.9,237.19
Fixed Assets,0.38,0.61,2.49,5.08,4.42,14.24,17.93,16.79,14.5,12.67,13.59,14.99,15.84
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.52,0.54,0.54,4.15,3.61,11.43,5.4,6.23,6.8100000000000005,4.01,16.01,8.66,31.23
Other Assets,95.34,108.79,141.36,217.14,219.96,191.27,174.64,165.17,158.3,159.55,190.8,204.25,190.12
Total Assets,96.24,109.94,144.39,226.37,227.99,216.94,197.97,188.19,179.61,176.23,220.4,227.9,237.19
