,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,20.96,36.73,48.88,50.26,62.53,56.9,71.45,56.38,70.05,41.62,63.94,78.73,82.33
Expenses,24.42,34.39,120.39,50.46,61.79,59.8,73.45,59.66,70.3,40.82,60.15,75.36,78.17
Operating Profit,-3.46,2.34,-71.51,-0.2,0.74,-2.9,-2.0,-3.28,-0.25,0.8,3.79,3.37,4.16
OPM %,-16.51,6.37,-146.3,-0.4,1.18,-5.1,-2.8,-5.82,-0.36,1.92,5.93,4.28,5.05
Other Income,3.73,0.11,3.52,0.11,0.78,1.81,2.27,4.04,3.36,18.03,-0.83,4.46,2.5
Interest,0.92,2.3,4.3,1.15,1.42,1.4,1.6,1.48,1.84,18.12,4.11,4.51,2.3
Depreciation,1.04,1.04,0.96,0.82,1.09,0.66,0.85,0.84,0.87,0.88,0.42,0.83,0.65
Profit before tax,-1.69,-0.89,-73.25,-2.06,-0.99,-3.15,-2.18,-1.56,0.4,-0.17,-1.57,2.49,3.71
Tax %,0.59,403.37,22.2,11.17,44.44,137.46,51.83,28.85,1825.0,405.88,-7.64,-146.59,4.31
Net Profit,-1.68,2.7,-56.99,-1.83,-0.54,1.18,-1.05,-1.12,-6.91,0.52,-1.69,6.14,3.55
EPS in Rs,-0.13,0.2,-4.28,-0.14,-0.04,0.09,-0.08,-0.08,-0.52,0.04,-0.13,0.46,0.27
