,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,51.12,51.12,51.12,51.12
FIIs,5.44,1.65,1.32,0.62
DIIs,0.9,0.7,0.32,0.35
Government,0.27,0.0,0.0,0.0
Public,42.27,46.53,47.25,47.91
No. of Shareholders,93715.0,135821.0,126313.0,121045.0
