,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.68,0.00,0.09,0.24,0.12,0.13
Expenses,0.13,0.20,7.18,1.45,3.75,1.29,9.27,2.65,2.05,2.21,2.93,2.22,2.31
Operating Profit,-0.13,-0.20,-7.18,-1.45,-3.75,-1.29,-9.27,-0.97,-2.05,-2.12,-2.69,-2.1,-2.18
OPM %,,,,,,,,-57.74,,-2355.56,-1120.83,-1750.0,-1676.92
Other Income,0.02,0.02,0.29,0.30,0.26,1.45,1.15,1.21,1.58,1.87,1.87,1.95,1.93
Interest,0.07,0.06,1.12,1.20,1.39,1.79,1.45,1.68,1.70,1.71,1.6,1.61,1.63
Depreciation,0.21,0.21,0.21,0.21,0.00,0.00,0.00,0.0,0.00,0.0,0.0,0.0,0.0
Profit before tax,-0.39,-0.45,-8.22,-2.56,-4.88,-1.63,-9.57,-1.44,-2.17,-1.96,-2.42,-1.76,-1.88
Tax %,25.64,26.67,26.03,25.78,-10.45,0.00,39.50,0.0,0.00,0.0,63.64,0.0,0.0
Net Profit,-0.29,-0.33,-6.08,-1.89,-5.40,-1.63,-5.79,-1.45,-2.18,-1.96,-0.89,-1.77,-1.88
EPS in Rs,-0.01,-0.01,-0.21,-0.07,-0.19,-0.06,-0.20,-0.05,-0.08,-0.07,-0.03,-0.06,-0.07
