,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,23,23,23,23,23,23,23,23,23,24,37,37,38
Reserves,86,97,133,148,164,186,197,219,239,256,300,325,375
Borrowings,92,100,97,110,81,98,145,129,97,113,94,79,88
Other Liabilities,95,63,54,137,124,178,162,235,230,241,331,338,335
Total Liabilities,296,283,306,418,392,484,527,605,589,634,762,780,836
Fixed Assets,53,48,47,39,26,29,31,52,48,47,62,67,67
CWIP,0,1,3,3,4,4,0,6,4,4,3,2,2
Investments,0,0,0,0,0,0,0,0,0,0,0,0,0
Other Assets,242,234,256,375,362,451,496,546,536,582,697,710,767
Total Assets,296,283,306,418,392,484,527,605,589,634,762,780,836
