,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.38,2.36,22.49,6.55,13.09,13.38,8.59,7.58,17.6,7.73,10.04,8.47,10.77
Expenses,0.61,1.62,21.54,6.24,12.76,12.85,8.35,7.68,17.16,7.29,9.55,8.02,10.29
Operating Profit,-0.23,0.74,0.95,0.31,0.33,0.53,0.24,-0.1,0.44,0.44,0.49,0.45,0.48
OPM %,-60.53,31.36,4.22,4.73,2.52,3.96,2.79,-1.32,2.5,5.69,4.88,5.31,4.46
Other Income,0.02,0.06,0.13,0.02,0.02,0.03,0.2,0.49,0.01,0.02,0.07,0.03,0.03
Interest,0.2,0.19,0.29,0.19,0.2,0.42,0.2,0.21,0.3,0.31,0.32,0.31,0.37
Depreciation,0.1,0.1,0.09,0.09,0.09,0.09,0.09,0.09,0.08,0.07,0.12,0.08,0.08
Profit before tax,-0.51,0.51,0.7,0.05,0.06,0.05,0.15,0.09,0.07,0.08,0.12,0.09,0.06
Tax %,19.61,25.49,34.29,40.0,133.33,0.0,-46.67,44.44,14.29,25.0,33.33,44.44,0.0
Net Profit,-0.42,0.37,0.47,0.03,-0.02,0.05,0.22,0.05,0.06,0.06,0.08,0.05,0.06
EPS in Rs,-0.03,0.03,0.04,0.0,-0.0,0.0,0.02,0.0,0.0,0.0,0.01,0.0,0.0
