,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,126,126,145,145,145,145,145,145,145,145,145,146,146
Reserves,4536,4661,2887,514,1489,1640,2274,2945,3583,3974,4808,5854,6665
Borrowings,8164,8242,8307,4987,4242,4144,3421,2883,2570,1037,605,183,203
Other Liabilities,3031,3453,3518,2242,2452,2967,3086,3135,2546,3354,3304,3534,4011
Total Liabilities,15857,16483,14858,7889,8329,8896,8926,9109,8844,8511,8863,9716,11025
Fixed Assets,7881,7869,5700,1921,1887,1917,1791,1841,1956,1893,1855,1534,1564
CWIP,108,131,110,114,282,199,102,118,121,97,96,83,60
Investments,236,218,238,216,77,0,0,25,22,0,222,286,1298
Other Assets,7632,8265,8810,5637,6084,6780,7033,7124,6745,6521,6690,7814,8103
Total Assets,15857,16483,14858,7889,8329,8896,8926,9109,8844,8511,8863,9716,11025
