,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,58.48,58.48,56.76,56.76,56.76,56.73,56.68,56.68
FIIs,22.06,23.29,22.55,20.54,18.88,17.73,15.38,16.51
DIIs,5.47,4.29,5.21,7.46,7.98,10.41,12.7,12.32
Government,0.02,0.01,1.73,1.73,1.73,0.01,0.01,0.01
Public,13.97,13.94,13.76,13.51,14.66,15.12,15.24,14.49
No. of Shareholders,96456.0,80275.0,115999.0,124525.0,187139.0,241111.0,268993.0,249741.0
