,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,756,1969,-552,-196,283,647,925,948,783,1818,977,615
Cash from Investing Activity,-1070,-1121,-252,3855,733,-227,104,-66,-194,-99,-313,-53
Cash from Financing Activity,22,-992,1235,-4002,-1155,-475,-966,-808,-740,-1707,-688,-501
Net Cash Flow,-292,-145,431,-343,-139,-56,63,74,-150,12,-23,61
