,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,54.8,54.8,54.8,54.8,54.8,54.8,54.8,54.8,54.8,54.8,54.8,54.8
FIIs,23.26,24.0,24.94,25.53,24.85,23.54,23.65,24.06,24.09,22.24,21.57,20.69
DIIs,16.53,16.35,16.15,15.51,15.59,16.9,16.8,17.85,17.43,19.15,20.49,21.46
Government,0.15,0.15,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12
Public,5.27,4.7,3.99,4.04,4.65,4.65,4.63,3.18,3.55,3.7,3.02,2.93
No. of Shareholders,134453.0,107227.0,110606.0,116499.0,135328.0,135854.0,139305.0,127529.0,141305.0,145106.0,130976.0,128133.0
