,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,32.16,32.16,32.16,32.16,32.16,32.16,32.16,32.16,32.16,32.16,32.16,32.16,32.16
Reserves,99.81,73.6,43.25,30.61,10.62,-11.4,-5.97,-37.22,-77.37,-75.44,109.36,115.02,100.77
Borrowings,11.53,35.81,6.41,0.0,25.0,18.68,108.23,143.41,113.56,53.22,26.07,26.49,24.79
Other Liabilities,30.23,20.97,18.21,19.27,35.96,67.48,93.35,212.15,293.02,372.56,85.61,18.94,20.1
Total Liabilities,173.73,162.54,100.03,82.04,103.74,106.92,227.77,350.5,361.37,382.5,253.2,192.61,177.82
Fixed Assets,26.41,35.78,21.28,16.09,22.0,21.26,26.01,46.36,51.84,28.22,27.98,33.0,32.0
CWIP,11.06,10.91,10.91,10.91,0.45,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,4.8100000000000005,11.72,7.63,0.99,15.25,17.98,91.22,136.55,159.1,98.42,97.23,73.86,67.1
Other Assets,131.45,104.13,60.21,54.05,66.04,66.92,110.54,167.59,150.43,255.86,127.99,85.75,78.72
Total Assets,173.73,162.54,100.03,82.04,103.74,106.92,227.77,350.5,361.37,382.5,253.2,192.61,177.82
