,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,74.93,74.93,74.93,74.93,74.93,74.93,74.93,74.93,74.93
Public,25.08,25.08,25.08,25.08,25.08,25.08,25.08,25.08,25.08
No. of Shareholders,519.0,521.0,521.0,522.0,520.0,517.0,521.0,553.0,553.0
