,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,1889.0,17,25,16,19
Inventory Days,,,,,
Days Payable,,,,,
Cash Conversion Cycle,1889.0,17,25,16,19
Working Capital Days,259.0,-15,-143,-158,-155
ROCE %,,3,1,8,8
