,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,840,-123,126,295,-224,12,-781,-1272,-63,120,670,241
Cash from Investing Activity,-43,132,-98,-283,232,135,550,814,59,74,13,-168
Cash from Financing Activity,115,90,-54,-103,57,-190,189,548,-89,-138,-714,-81
Net Cash Flow,911,99,-26,-90,65,-42,-41,90,-93,56,-31,-8
