,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.45,0.46,0.48,0.42,0.67,0.7,0.72,0.92,1.31,1.08,1.23,1.81,1.88
Expenses,0.76,0.69,0.56,0.51,0.66,0.74,0.75,0.9,1.0,1.05,1.01,1.11,1.16
Operating Profit,-0.31,-0.23,-0.08,-0.09,0.01,-0.04,-0.03,0.02,0.31,0.03,0.22,0.7,0.72
OPM %,-68.89,-50.0,-16.67,-21.43,1.49,-5.71,-4.17,2.17,23.66,2.78,17.89,38.67,38.3
Other Income,0.14,0.22,0.37,0.15,0.17,0.15,0.15,0.1,0.09,0.12,0.09,0.09,0.11
Interest,0.01,0.01,0.02,0.02,0.03,0.02,0.04,0.02,0.02,0.03,0.02,0.02,0.05
Depreciation,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01
Profit before tax,-0.2,-0.04,0.26,0.02,0.13,0.07,0.06,0.09,0.37,0.11,0.28,0.76,0.77
Tax %,5.0,0.0,7.69,0.0,0.0,0.0,83.33,0.0,5.41,0.0,35.71,25.0,24.68
Net Profit,-0.2,-0.03,0.24,0.02,0.14,0.07,0.01,0.08,0.35,0.11,0.18,0.57,0.58
EPS in Rs,-0.09,-0.01,0.11,0.01,0.06,0.03,0.0,0.04,0.16,0.05,0.08,0.26,0.27
