,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,33.49,33.49,33.49,33.49,33.49,33.5,33.5
Public,66.51,66.51,66.51,66.51,66.51,66.5,66.5
No. of Shareholders,520.0,520.0,606.0,618.0,612.0,613.0,619.0
