,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,16.89,16.89,16.89,16.89,16.89,16.89,16.89,16.89,16.89,16.89,16.89,16.89,16.89
Reserves,6.41,5.36,2.67,2.69,2.61,2.64,2.41,2.51,2.52,2.54,2.54,2.4,2.6
Borrowings,0.0,0.0,0.25,0.14,0.03,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0
Other Liabilities,12.1,12.92,5.36,1.25,0.59,2.0,1.51,0.99,0.18,0.08,0.11,2.03,0.45
Total Liabilities,35.4,35.17,25.17,20.97,20.12,21.53,20.81,20.39,19.97,19.51,19.54,21.32,19.94
Fixed Assets,0.01,0.01,0.37,0.25,0.53,0.33,0.17,0.09,0.06,0.04,0.03,0.03,0.03
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.0,0.0,0.3,3.02,1.87,10.91,2.95,2.96,2.96,2.96,2.96,2.96,2.96
Other Assets,35.39,35.16,24.5,17.7,17.72,10.29,17.69,17.34,16.95,16.51,16.55,18.33,16.95
Total Assets,35.4,35.17,25.17,20.97,20.12,21.53,20.81,20.39,19.97,19.51,19.54,21.32,19.94
