,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,29,29,29,29,29,29,29,29,29,29,29,29,29.0
Reserves,11,14,25,58,76,109,126,137,147,159,166,177,182.0
Preference Capital,0,5,5,10,11,0,11,12,13,14,15,17,
Borrowings,246,267,262,191,194,207,234,199,231,281,292,292,350.0
Other Liabilities,138,147,191,223,216,242,227,289,247,260,231,230,188.0
Total Liabilities,423,457,506,501,515,588,616,655,654,729,718,729,750.0
Fixed Assets,75,78,82,81,77,72,79,82,77,81,79,82,80.0
CWIP,4,0,0,0,0,4,1,0,0,2,5,1,1.0
Investments,8,8,0,0,0,0,0,0,0,0,0,1,1.0
Other Assets,336,371,424,420,437,511,535,572,577,646,634,645,668.0
Total Assets,423,457,506,501,515,588,616,655,654,729,718,729,750.0
