,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,16.24,16.24,16.24,16.24,16.24,16.24,16.24,16.24,16.24,16.24,16.24,16.24,16.24
Reserves,3.74,6.14,7.84,7.65,8.74,9.76,11.72,13.49,12.23,10.84,11.98,13.07,13.36
Borrowings,9.33,7.14,4.7,28.2,25.5,23.33,19.94,15.83,16.31,19.77,23.62,20.92,19.27
Other Liabilities,7.37,6.65,6.36,6.03,5.99,5.46,5.06,4.21,2.8200000000000003,2.29,1.98,1.84,2.58
Total Liabilities,36.68,36.17,35.14,58.12,56.47,54.79,52.96,49.77,47.6,49.14,53.82,52.07,51.45
Fixed Assets,24.52,23.42,22.19,24.19,22.14,19.73,17.74,16.02,14.51,13.14,12.3,11.54,11.11
CWIP,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.22
Investments,3.51,3.51,3.51,6.66,5.84,5.84,5.84,5.84,2.69,2.69,2.69,2.69,2.69
Other Assets,8.61,9.24,9.44,27.27,28.49,29.22,29.38,27.91,30.4,33.31,38.83,37.72,37.43
Total Assets,36.68,36.17,35.14,58.12,56.47,54.79,52.96,49.77,47.6,49.14,53.82,52.07,51.45
