,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,2.38,2.98,4.16,2.42,4.68,5.61,5.31,5.69,5.84,6.29,6.13,5.77,6.33
Expenses,2.48,2.45,2.9,2.73,3.56,4.23,3.83,4.82,4.83,5.28,5.35,5.43,5.07
Operating Profit,-0.1,0.53,1.26,-0.31,1.12,1.38,1.48,0.87,1.01,1.01,0.78,0.34,1.26
OPM %,-4.2,17.79,30.29,-12.81,23.93,24.6,27.87,15.29,17.29,16.06,12.72,5.89,19.91
Other Income,0.03,0.04,0.13,0.03,0.12,0.12,0.23,0.11,0.11,0.17,0.28,0.08,0.28
Interest,0.49,0.43,0.42,0.4,0.51,0.44,0.51,0.48,0.48,0.49,0.49,0.48,0.48
Depreciation,0.24,0.32,0.41,0.27,0.29,0.26,0.28,0.27,0.28,0.28,0.28,0.27,0.29
Profit before tax,-0.8,-0.18,0.56,-0.95,0.44,0.8,0.92,0.23,0.36,0.41,0.29,-0.33,0.77
Tax %,31.25,105.56,114.29,2.11,2.27,-2.5,17.39,17.39,52.78,9.76,-3.45,-6.06,16.88
Net Profit,-0.55,0.01,-0.08,-0.93,0.43,0.82,0.76,0.19,0.17,0.37,0.3,-0.36,0.65
EPS in Rs,-0.34,0.01,-0.05,-0.57,0.26,0.5,0.47,0.12,0.1,0.23,0.18,-0.22,0.4
