,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,39.0,39.0,39.0,40.36,40.36,40.36,41.29,41.29,41.29
Public,61.0,61.0,61.0,59.64,59.64,59.64,58.71,58.71,58.71
No. of Shareholders,2685.0,2562.0,2440.0,2357.0,2319.0,2269.0,2869.0,3092.0,3045.0
