,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0.25,0.25,0.25,0.23,0.23,0.23,0.23,0.23,2.27,2.27,3.09,3.09,3.09
Reserves,0.74,1.96,3.61,4.7,6.64,8.69,10.83,,14.04,14.94,19.81,22.59,23.75
Borrowings,0.01,0.0,0.25,0.61,0.33,0.25,0.26,,0.33,0.33,0.28,0.0,0.0
Other Liabilities,1.65,2.66,3.49,2.51,4.0,3.75,3.49,,5.36,3.11,3.86,7.58,7.49
Total Liabilities,2.65,4.87,7.6,8.05,11.2,12.92,14.81,,22.0,20.65,27.04,33.26,34.33
Fixed Assets,0.04,0.06,0.2,0.27,0.37,0.4,1.98,,1.97,1.76,3.48,3.46,0.62
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Investments,0.21,1.12,1.62,1.62,2.07,2.92,1.45,,2.41,4.93,5.48,8.35,16.22
Other Assets,2.4,3.69,5.78,6.16,8.76,9.6,11.38,,17.62,13.96,18.08,21.45,17.49
Total Assets,2.65,4.87,7.6,8.05,11.2,12.92,14.81,,22.0,20.65,27.04,33.26,34.33
