,2021-03-01,2021-04-01,2021-09-01,2022-03-01,2022-09-01,2023-03-01,2023-09-01
Promoters,83.65,61.34,63.09,63.09,63.09,63.09,63.09
Public,16.35,38.66,36.91,36.91,36.91,36.91,36.91
No. of Shareholders,42.0,298.0,198.0,173.0,166.0,168.0,223.0
