,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,3.83,3.83,3.83,3.83,3.83,3.83,3.83,3.83,3.83,3.83,3.83,3.83,3.31
Reserves,0.63,0.65,0.66,0.77,0.78,10.11,10.18,11.62,13.51,15.82,17.94,19.83,19.82
Borrowings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Liabilities,0.13,0.12,0.13,0.12,0.6900000000000001,0.26,0.1,0.1,0.08,0.09,0.1,0.09,0.1
Total Liabilities,4.59,4.6,4.62,4.72,5.3,14.2,14.11,15.55,17.42,19.74,21.87,23.75,23.75
Fixed Assets,0.19,0.18,0.18,0.18,0.18,0.17,0.15,0.14,0.12,0.11,0.09,0.08,0.07
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,1.66,1.66,1.66,1.56,1.56,10.84,10.85,12.26,14.08,16.34,18.43,20.33,20.34
Other Assets,2.74,2.76,2.78,2.98,3.56,3.19,3.11,3.15,3.22,3.29,3.35,3.34,3.34
Total Assets,4.59,4.6,4.62,4.72,5.3,14.2,14.11,15.55,17.42,19.74,21.87,23.75,23.75
