,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,74.62,74.62,50.68,50.68,50.68,50.68,50.68,50.68
DIIs,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
Public,25.3,25.29,49.24,49.24,49.24,49.24,49.23,49.24
No. of Shareholders,14070.0,13821.0,13651.0,13615.0,13457.0,13687.0,13446.0,13321.0
