,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,4.58,22.0,10.09,3.29,7.31,15.28,9.51,9.75,8.85,7.27,9.71,6.59,9.93
Expenses,4.6,19.75,10.58,5.7,8.28,13.45,9.57,9.18,8.1,8.82,8.73,7.04,10.51
Operating Profit,-0.02,2.25,-0.49,-2.41,-0.97,1.83,-0.06,0.57,0.75,-1.55,0.98,-0.45,-0.58
OPM %,-0.44,10.23,-4.86,-73.25,-13.27,11.98,-0.63,5.85,8.47,-21.32,10.09,-6.83,-5.84
Other Income,0.32,0.47,0.06,0.17,2.55,0.18,0.46,0.21,2.4,0.16,0.06,0.01,0.1
Interest,0.47,0.5,0.48,0.58,0.72,0.75,0.71,0.57,0.52,0.54,0.53,0.55,0.53
Depreciation,0.21,0.2,0.19,0.19,0.19,0.19,0.16,0.17,0.12,0.11,0.1,0.09,0.09
Profit before tax,-0.38,2.02,-1.1,-3.01,0.67,1.07,-0.47,0.04,2.51,-2.04,0.41,-1.08,-1.1
Tax %,0.0,21.29,41.82,-1.0,-22.39,4.67,0.0,-150.0,55.78,25.0,21.95,27.78,21.82
Net Profit,-0.38,1.59,-0.64,-3.04,0.82,1.02,-0.47,0.1,1.11,-1.53,0.32,-0.78,-0.86
EPS in Rs,-0.27,1.15,-0.46,-2.2,0.59,0.74,-0.34,0.07,0.8,-1.1,0.23,-0.56,-0.62
