,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,57.09,57.09,60.39,60.39,60.39,57.45,51.98,56.95,53.9
DIIs,0.01,0.01,0.01,0.01,0.01,23.93,19.68,0.0,0.0
Public,42.9,42.9,39.6,39.6,39.6,18.61,28.35,43.05,46.09
No. of Shareholders,8793.0,9179.0,8646.0,7838.0,7656.0,7439.0,7315.0,7991.0,11195.0
